Time,1 LVL TZ: Zone Lights Electricity Rate (W) - Hourly,2 LVL TZ: Zone Lights Electricity Rate (W) - Hourly,1 LVL TZ: Zone Electric Equipment Electricity Rate (W) - Hourly,2 LVL TZ: Zone Electric Equipment Electricity Rate (W) - Hourly,CONST SPD FAN: Fan Electricity Rate (W) - Hourly,CONST SPD FAN 1: Fan Electricity Rate (W) - Hourly,FAN CONSTANT VOLUME 1: Fan Electricity Rate (W) - Hourly,1 SPD DX CLG COIL: Cooling Coil Electricity Rate (W) - Hourly,1 SPD DX CLG COIL 1: Cooling Coil Electricity Rate (W) - Hourly,COIL COOLING DX SINGLE SPEED 1: Cooling Coil Electricity Rate (W) - Hourly,PUMP CONSTANT SPEED 1: Pump Electricity Rate (W) - Hourly
03 Nov 11:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,58.447975655217135,0,0,32.24248204999236
03 Nov 12:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,82.59810181001113,0,0,32.24248204999236
03 Nov 13:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,93.89661147301962,0,0,32.24248204999236
03 Nov 14:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,94.3007790917901,0,0,32.24248204999236
03 Nov 15:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,95.28483237805021,0,0,32.24248204999236
03 Nov 16:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,92.44883177766188,0,0,32.24248204999236
03 Nov 17:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,92.04687787876765,0,0,32.24248204999236
03 Nov 18:00,1016.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028355,0,0,159.31759289752188,0,0,0.537374700833206
03 Nov 19:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028358,0,0,122.64774263961188,0,0,0
03 Nov 20:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028352,0,0,141.45338116677456,0,0,0
03 Nov 21:00,0,37.5,8.76605952838605,0,204.85268064028355,0,97.14285714285712,204.52392691929688,0,0,0
03 Nov 22:00,0,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,0,0,0,0
03 Nov 23:00,900,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
04 Nov 00:00,75,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
04 Nov 01:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
04 Nov 02:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
04 Nov 03:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
04 Nov 04:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
04 Nov 05:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
04 Nov 06:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
04 Nov 07:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
04 Nov 08:00,75,37.5,0,0,204.85268064028355,0,97.14285714285712,0,0,0,7.164996011109413
04 Nov 09:00,941.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,85.95036368646741,0,0,32.24248204999236
04 Nov 10:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,48.931189155562436,0,0,32.24248204999236
04 Nov 11:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,55.80712188079614,0,0,32.24248204999236
04 Nov 12:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,79.902859399386,0,0,32.24248204999236
04 Nov 13:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,89.0596128095712,0,0,32.24248204999236
04 Nov 14:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,87.93261368257618,0,0,32.24248204999236
04 Nov 15:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,85.70730454129308,0,0,32.24248204999236
04 Nov 16:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,82.81169669443128,0,0,32.24248204999236
04 Nov 17:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,82.48985483310815,0,0,32.24248204999236
04 Nov 18:00,1016.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028355,0,0,153.4883990652368,0,0,0
04 Nov 19:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028358,0,0,120.33765233375387,0,0,0
04 Nov 20:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028352,0,0,137.5967956963356,0,0,0
04 Nov 21:00,0,37.5,8.76605952838605,0,204.85268064028355,0,97.14285714285712,204.52392691929688,0,0,0
04 Nov 22:00,0,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,0,0,0,0
04 Nov 23:00,900,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
05 Nov 00:00,75,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
05 Nov 01:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
05 Nov 02:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
05 Nov 03:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
05 Nov 04:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
05 Nov 05:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
05 Nov 06:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
05 Nov 07:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
05 Nov 08:00,75,37.5,0,0,204.85268064028355,0,97.14285714285712,0,0,0,10.747494016664119
05 Nov 09:00,941.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,72.97614503370333,0,0,32.24248204999236
05 Nov 10:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,46.214659893273854,0,0,32.24248204999236
05 Nov 11:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,45.918294476935046,0,0,32.24248204999236
05 Nov 12:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,70.4925434758857,0,0,32.24248204999236
05 Nov 13:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,85.12959118689902,0,0,32.24248204999236
05 Nov 14:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,83.61237170230025,0,0,32.24248204999236
05 Nov 15:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,82.58697345674624,0,0,32.24248204999236
05 Nov 16:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,81.76773519655366,0,0,32.24248204999236
05 Nov 17:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,81.37765860086718,0,0,32.24248204999236
05 Nov 18:00,1016.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028355,0,0,153.53495727143448,0,0,3.224248204999236
05 Nov 19:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028358,0,0,117.57790188917859,0,0,10.74749401666412
05 Nov 20:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028355,0,0,115.03298178337535,0,0,0
05 Nov 21:00,0,37.5,8.76605952838605,0,204.85268064028355,0,97.14285714285712,129.17300647534543,0,0,0
05 Nov 22:00,0,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,0,0,0,0
05 Nov 23:00,900,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
06 Nov 00:00,75,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
06 Nov 01:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
06 Nov 02:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
06 Nov 03:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
06 Nov 04:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
06 Nov 05:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
06 Nov 06:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
06 Nov 07:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
06 Nov 08:00,75,37.5,0,0,204.85268064028352,0,97.14285714285711,0,0,0,32.242482049992354
06 Nov 09:00,941.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028355,0,0,37.76582419398199,0,0,32.24248204999236
06 Nov 10:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,46.024371522613684,0,0,32.24248204999236
06 Nov 11:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,33.90499676902804,0,0,32.24248204999236
06 Nov 12:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,54.60969176910066,0,0,32.24248204999236
06 Nov 13:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,70.05284907036183,0,0,32.24248204999236
06 Nov 14:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,69.16144057753,0,0,32.24248204999236
06 Nov 15:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,68.89477716443942,0,0,32.24248204999236
06 Nov 16:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,67.9030087104028,0,0,32.24248204999236
06 Nov 17:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,68.04960360431478,0,0,32.24248204999236
06 Nov 18:00,1016.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028355,0,0,144.80395973553937,0,0,0
06 Nov 19:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028355,0,0,111.89033039838853,0,0,8.597995213331297
06 Nov 20:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028352,0,0,136.37472185878843,0,0,0
06 Nov 21:00,0,37.5,8.76605952838605,0,204.85268064028355,0,97.14285714285712,64.58650323767272,0,0,0
06 Nov 22:00,0,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,0,0,0,0
06 Nov 23:00,900,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
07 Nov 00:00,75,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
07 Nov 01:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
07 Nov 02:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
07 Nov 03:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
07 Nov 04:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
07 Nov 05:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
07 Nov 06:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
07 Nov 07:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
07 Nov 08:00,75,37.5,0,0,204.85268064028355,0,97.14285714285715,0,0,0,12.090930768747135
07 Nov 09:00,941.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,51.797225928218154,0,0,32.24248204999236
07 Nov 10:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,48.09652366714971,0,0,32.24248204999236
07 Nov 11:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,37.77891901683021,0,0,32.24248204999236
07 Nov 12:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,59.46324258171401,0,0,32.24248204999236
07 Nov 13:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,72.83841410736615,0,0,32.24248204999236
07 Nov 14:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,71.29090976415817,0,0,32.24248204999236
07 Nov 15:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,71.50616011880216,0,0,32.24248204999236
07 Nov 16:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,70.573894601459,0,0,32.24248204999236
07 Nov 17:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,72.32102329930987,0,0,32.24248204999236
07 Nov 18:00,1016.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028355,0,0,157.13799647703144,0,0,1.074749401666412
07 Nov 19:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028355,0,0,123.70836422842201,0,0,3.5824980055547067
07 Nov 20:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028352,0,0,137.3931622489491,0,0,0
07 Nov 21:00,0,37.5,8.76605952838605,0,204.85268064028355,0,97.14285714285712,0,0,0,0
07 Nov 22:00,0,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,0,0,0,0
07 Nov 23:00,900,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
08 Nov 00:00,75,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
08 Nov 01:00,0,0,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
08 Nov 02:00,0,0,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
08 Nov 03:00,0,0,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
08 Nov 04:00,0,0,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
08 Nov 05:00,0,0,0,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
08 Nov 06:00,0,0,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
08 Nov 07:00,0,0,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
08 Nov 08:00,0,0,0,0,204.85268064028355,0,97.14285714285712,0,0,0,16.121241024996177
08 Nov 09:00,100,870,0,125,204.85268064028355,0,97.14285714285712,0,0,0,32.24248204999236
08 Nov 10:00,100,870,0,125,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
08 Nov 11:00,100,870,0,125,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
08 Nov 12:00,1037.5,870,0,125,204.85268064028355,0,97.14285714285712,0,0,0,32.24248204999236
08 Nov 13:00,1262.5,870,2520,125,204.85268064028355,0,97.14285714285715,0,0,0,32.24248204999237
08 Nov 14:00,362.5,870,5020,125,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
08 Nov 15:00,362.5,870,5020,125,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
08 Nov 16:00,362.5,870,5020,125,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
08 Nov 17:00,137.5,870,0,125,204.85268064028355,0,97.14285714285715,0,0,0,32.24248204999237
08 Nov 18:00,1037.5,870,5000,125,204.85268064028352,0,97.14285714285712,113.02638066592725,0,0,0
08 Nov 19:00,1037.5,870,5000,125,204.85268064028352,0,97.14285714285712,507.365520835767,0,0,0
08 Nov 20:00,137.5,870,5000,125,204.85268064028352,0,97.14285714285712,44.378421762810696,0,0,0
08 Nov 21:00,37.5,0,5000,0,204.85268064028367,0,97.14285714285722,1132.0213124361503,0,0,0
08 Nov 22:00,37.5,0,0,0,204.85268064028355,0,97.14285714285712,0,0,0,0
08 Nov 23:00,37.5,0,5000,0,204.85268064028355,0,97.14285714285715,806.2372245017083,0,0,32.24248204999236
09 Nov 00:00,37.5,0,5000,0,204.85268064028358,0,97.14285714285717,845.658477729517,0,0,32.242482049992354
09 Nov 01:00,0,0,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
09 Nov 02:00,0,0,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
09 Nov 03:00,0,0,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
09 Nov 04:00,0,0,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
09 Nov 05:00,0,0,0,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
09 Nov 06:00,0,0,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
09 Nov 07:00,0,0,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
09 Nov 08:00,0,0,0,0,204.85268064028355,0,97.14285714285712,0,0,0,10.747494016664119
09 Nov 09:00,100,870,0,125,204.85268064028355,0,97.14285714285712,0,0,0,32.24248204999236
09 Nov 10:00,100,870,0,125,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
09 Nov 11:00,100,870,0,125,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
09 Nov 12:00,1037.5,870,0,125,204.85268064028355,0,97.14285714285712,0,0,0,32.24248204999236
09 Nov 13:00,1262.5,870,2520,125,204.85268064028355,0,97.14285714285715,0,0,0,32.24248204999237
09 Nov 14:00,362.5,870,5020,125,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
09 Nov 15:00,362.5,870,5020,125,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
09 Nov 16:00,362.5,870,5020,125,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
09 Nov 17:00,137.5,870,0,125,204.85268064028358,0,97.14285714285717,0,0,0,32.24248204999237
09 Nov 18:00,1037.5,870,5000,125,204.85268064028352,0,97.14285714285712,155.52267065510753,0,0,1.343436752083015
09 Nov 19:00,1037.5,870,5000,125,204.85268064028352,0,97.14285714285712,253.10622573961567,0,0,32.24248204999236
09 Nov 20:00,137.5,870,5000,125,204.85268064028352,0,97.14285714285712,0,0,0,21.49498803332824
09 Nov 21:00,37.5,0,5000,0,204.85268064028358,0,97.14285714285717,1038.4389878318514,0,0,0
09 Nov 22:00,37.5,0,0,0,204.85268064028355,0,97.14285714285712,0,0,0,0
09 Nov 23:00,37.5,0,5000,0,204.85268064028355,0,97.14285714285712,729.4173071067307,0,0,32.24248204999236
10 Nov 00:00,37.5,0,5000,0,204.85268064028344,0,97.1428571428571,684.6130299586966,0,0,32.24248204999234
10 Nov 01:00,0,37.5,0,0,204.85268064028355,0,97.14285714285712,0,0,0,0
10 Nov 02:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
10 Nov 03:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
10 Nov 04:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
10 Nov 05:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
10 Nov 06:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
10 Nov 07:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
10 Nov 08:00,75,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,6.717183760415075
10 Nov 09:00,941.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,45.36046806073599,0,0,32.24248204999236
10 Nov 10:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,45.642154950645285,0,0,32.24248204999236
10 Nov 11:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,32.07475371438722,0,0,32.24248204999236
10 Nov 12:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,49.86011727133976,0,0,32.24248204999236
10 Nov 13:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,67.87347401026992,0,0,32.24248204999236
10 Nov 14:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,64.22076503676199,0,0,32.24248204999236
10 Nov 15:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,63.93874864600798,0,0,32.24248204999236
10 Nov 16:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,64.0751259488023,0,0,32.24248204999236
10 Nov 17:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,65.29201785527468,0,0,32.24248204999236
10 Nov 18:00,1016.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028355,0,0,144.47867567949538,0,0,0.537374700833206
10 Nov 19:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028355,0,0,105.4313868961395,0,0,10.74749401666412
10 Nov 20:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028352,0,0,132.97071518469747,0,0,0
10 Nov 21:00,0,37.5,8.76605952838605,0,204.85268064028355,0,97.14285714285712,0,0,0,0
10 Nov 22:00,0,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,0,0,0,0
10 Nov 23:00,900,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
11 Nov 00:00,75,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
11 Nov 01:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
11 Nov 02:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
11 Nov 03:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
11 Nov 04:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
11 Nov 05:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
11 Nov 06:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
11 Nov 07:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
11 Nov 08:00,75,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
11 Nov 09:00,941.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,49.11366392892237,0,0,32.24248204999236
11 Nov 10:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,48.46757087433044,0,0,32.24248204999236
11 Nov 11:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,40.175478654097525,0,0,32.24248204999236
11 Nov 12:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,68.53034086088269,0,0,32.24248204999236
11 Nov 13:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,74.74159627976358,0,0,32.24248204999236
11 Nov 14:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,73.12430249857279,0,0,32.24248204999236
11 Nov 15:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,70.21318905009389,0,0,32.24248204999236
11 Nov 16:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,66.90662003928004,0,0,32.24248204999236
11 Nov 17:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,67.89497591026152,0,0,32.24248204999236
11 Nov 18:00,1016.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028355,0,0,146.52235748077956,0,0,0.537374700833206
11 Nov 19:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028358,0,0,104.77394895977328,0,0,24.18186153749427
11 Nov 20:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028355,0,0,103.04379587079347,0,0,0
11 Nov 21:00,0,37.5,8.76605952838605,0,204.85268064028355,0,97.14285714285712,0,0,0,0
11 Nov 22:00,0,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,0,0,0,0
11 Nov 23:00,900,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
12 Nov 00:00,75,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
12 Nov 01:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
12 Nov 02:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
12 Nov 03:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
12 Nov 04:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
12 Nov 05:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
12 Nov 06:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
12 Nov 07:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
12 Nov 08:00,75,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,14.777804272913166
12 Nov 09:00,941.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,50.491205142614014,0,0,32.24248204999236
12 Nov 10:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,54.67055332809182,0,0,32.24248204999236
12 Nov 11:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,44.57996507601456,0,0,32.24248204999236
12 Nov 12:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,69.05079416795881,0,0,32.24248204999236
12 Nov 13:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,82.62755823710062,0,0,32.24248204999236
12 Nov 14:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,81.783407961374,0,0,32.24248204999236
12 Nov 15:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,81.55029774615238,0,0,32.24248204999236
12 Nov 16:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,81.50132218126345,0,0,32.24248204999236
12 Nov 17:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,81.52315244068471,0,0,32.24248204999236
12 Nov 18:00,1016.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028355,0,0,154.1820070035702,0,0,0
12 Nov 19:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028355,0,0,110.75945310855225,0,0,8.597995213331297
12 Nov 20:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028352,0,0,141.1887665817073,0,0,0
12 Nov 21:00,0,37.5,8.76605952838605,0,204.85268064028355,0,97.14285714285712,0,0,0,0
12 Nov 22:00,0,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,0,0,0,0
12 Nov 23:00,900,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
13 Nov 00:00,75,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
13 Nov 01:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
13 Nov 02:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
13 Nov 03:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
13 Nov 04:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
13 Nov 05:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
13 Nov 06:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
13 Nov 07:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,0
13 Nov 08:00,75,37.5,0,0,204.85268064028352,0,97.14285714285712,0,0,0,6.717183760415075
