Time,600 GAL WATER HEATER - 600 KBTU/HR: Water Heater Heating Rate (W) - Hourly,COIL HEATING GAS 1: Heating Coil NaturalGas Rate (W) - Hourly,1 SPD DX CLG COIL: Cooling Coil Total Cooling Rate (W) - Hourly,1 SPD DX CLG COIL 1: Cooling Coil Total Cooling Rate (W) - Hourly,COIL COOLING DX SINGLE SPEED 1: Cooling Coil Total Cooling Rate (W) - Hourly
12 Jan 07:00,0,7049.947971888483,0,0,0
12 Jan 08:00,2669.970573193892,7082.352991555684,0,0,0
12 Jan 09:00,14394.771542774784,7123.369895478822,0,0,0
12 Jan 10:00,18822.883605655577,7164.358712718965,0,0,0
12 Jan 11:00,17964.54113106256,7085.885976392724,0,0,0
12 Jan 12:00,13389.10127997125,6922.138600615205,0,0,0
12 Jan 13:00,5396.537650827419,6758.323086477751,0,0,0
12 Jan 14:00,0,6701.983669841052,0,0,0
12 Jan 15:00,0,6710.5031978234465,0,0,0
12 Jan 16:00,0,6722.436280730634,0,0,0
12 Jan 17:00,0,6778.715754459189,0,0,0
12 Jan 18:00,0,6872.520046262439,0,0,0
12 Jan 19:00,0,6962.918615420954,0,0,0
12 Jan 20:00,0,6913.371098301782,0,0,0
12 Jan 21:00,0,6769.868264515603,2235.957930304046,0,0
12 Jan 22:00,0,6626.294399476607,0,0,0
12 Jan 23:00,0,6530.465456877156,844.39222303232,0,0
13 Jan 00:00,0,6480.773874783729,1352.5387333126919,0,0
13 Jan 01:00,0,6427.637823944601,0,0,0
13 Jan 02:00,0,6402.111502881115,0,0,0
13 Jan 03:00,0,6414.296528515515,0,0,0
13 Jan 04:00,0,6423.088010816831,0,0,0
13 Jan 05:00,8086.10184969831,6494.77430855103,0,0,0
13 Jan 06:00,0,6605.4081425567465,0,0,0
13 Jan 07:00,0,6719.320520674435,0,0,0
13 Jan 08:00,0,6806.245553927652,0,0,0
13 Jan 09:00,12524.507719235016,0,136.47682531894748,0,0
13 Jan 10:00,17920.681567652904,0,122.9425157847568,0,0
13 Jan 11:00,18171.921167550947,0,86.01109554276682,0,0
13 Jan 12:00,18654.89763056047,0,135.08383719277094,0,0
13 Jan 13:00,0,0,182.4727241471986,0,0
13 Jan 14:00,0,0,172.4326108890967,0,0
13 Jan 15:00,0,0,173.49646652154527,0,0
13 Jan 16:00,0,0,175.27776272394013,0,0
13 Jan 17:00,0,0,177.69088583183955,0,0
13 Jan 18:00,0,0,405.0582882794683,0,0
13 Jan 19:00,0,0,311.7627849111195,0,0
13 Jan 20:00,0,0,372.5148014826837,0,0
13 Jan 21:00,0,6191.638949060937,0,0,0
13 Jan 22:00,0,6121.637897736976,0,0,0
13 Jan 23:00,0,6096.414850125652,0,0,0
14 Jan 00:00,0,6085.11184433668,0,0,0
14 Jan 01:00,0,6077.25962160854,0,0,0
14 Jan 02:00,0,5994.188255515317,0,0,0
14 Jan 03:00,0,5851.267098755696,0,0,0
14 Jan 04:00,0,5708.371534350753,0,0,0
14 Jan 05:00,8085.998031821601,5517.791346633102,0,0,0
14 Jan 06:00,0,5281.1272985337955,0,0,0
14 Jan 07:00,0,5047.80008422662,0,0,0
14 Jan 08:00,0,4882.465525049339,0,0,0
14 Jan 09:00,14320.293373475286,0,144.7242043539391,0,0
14 Jan 10:00,17919.326773454253,0,152.9151170309179,0,0
14 Jan 11:00,17995.63863617495,0,122.4238765905726,0,0
14 Jan 12:00,18822.019128765114,0,184.69815594644038,0,0
14 Jan 13:00,0,0,222.57288710063983,0,0
14 Jan 14:00,0,0,222.21748968305906,0,0
14 Jan 15:00,0,0,223.40754311233104,0,0
14 Jan 16:00,0,0,224.1770221313245,0,0
14 Jan 17:00,0,0,225.49006302657259,0,0
14 Jan 18:00,0,0,435.26698192881895,0,0
14 Jan 19:00,0,0,338.5437230703031,0,0
14 Jan 20:00,0,0,408.5589377116402,0,0
14 Jan 21:00,0,4514.27983696345,0,0,0
14 Jan 22:00,0,4534.731273877755,0,0,0
14 Jan 23:00,0,4531.476148198789,0,0,0
15 Jan 00:00,0,4511.29276507428,0,0,0
15 Jan 01:00,0,4491.1119765416415,0,0,0
15 Jan 02:00,0,4434.674378850272,0,0,0
15 Jan 03:00,0,4340.215339644256,0,0,0
15 Jan 04:00,0,4249.023743660781,0,0,0
15 Jan 05:00,8086.133405080978,4238.783853369115,0,0,0
15 Jan 06:00,0,4280.268680890168,0,0,0
15 Jan 07:00,0,4321.5741452385555,0,0,0
15 Jan 08:00,0,4350.985719776183,0,0,0
15 Jan 09:00,13421.847837601104,0,146.4732762603971,0,0
15 Jan 10:00,17919.117101291802,0,159.08472872630355,0,0
15 Jan 11:00,17995.43568541799,0,129.75665440269688,0,0
15 Jan 12:00,18821.808598462525,0,199.51380728525214,0,0
15 Jan 13:00,0,0,239.41613804086273,0,0
15 Jan 14:00,0,0,239.11641475656222,0,0
15 Jan 15:00,0,0,238.95363473026478,0,0
15 Jan 16:00,0,0,237.57407226040607,0,0
15 Jan 17:00,0,0,237.4672252716595,0,0
15 Jan 18:00,0,0,442.6837392195387,0,0
15 Jan 19:00,0,0,323.0454144291934,0,0
15 Jan 20:00,0,0,412.232933598653,0,0
15 Jan 21:00,0,4009.8704717572436,0,0,0
15 Jan 22:00,0,3968.9612685941643,0,0,0
15 Jan 23:00,0,3916.003039748381,0,0,0
16 Jan 00:00,0,3854.597952930129,0,0,0
16 Jan 01:00,0,3793.2659179120596,0,0,0
16 Jan 02:00,0,3755.70739989572,0,0,0
16 Jan 03:00,0,3747.171532513697,0,0,0
16 Jan 04:00,0,3735.2184947737446,0,0,0
16 Jan 05:00,8085.994005811813,3835.280496450782,0,0,0
16 Jan 06:00,0,4032.574373111503,0,0,0
16 Jan 07:00,0,4225.340538843132,0,0,0
16 Jan 08:00,0,4194.660418449799,0,0,0
16 Jan 09:00,15288.978488408078,0,239.90473561536803,0,0
16 Jan 10:00,15221.369652218964,0,135.89289111679093,0,0
16 Jan 11:00,17996.146341852433,0,152.60481780383694,0,0
16 Jan 12:00,18822.54463668078,0,208.5918920456871,0,0
16 Jan 13:00,0,0,243.67708751652205,0,0
16 Jan 14:00,0,0,242.4543752818037,0,0
16 Jan 15:00,0,0,241.1840060319341,0,0
16 Jan 16:00,0,0,239.44836240939762,0,0
16 Jan 17:00,0,0,238.61405638609713,0,0
16 Jan 18:00,0,0,440.61766406212183,0,0
16 Jan 19:00,0,0,328.6070365827572,0,0
16 Jan 20:00,0,0,321.7715427862438,0,0
16 Jan 21:00,0,4016.9583876465063,236.12391527311925,0,0
16 Jan 22:00,0,4045.478465270289,0,0,0
16 Jan 23:00,0,4065.8700425352813,0,0,0
17 Jan 00:00,0,4086.62246116554,0,0,0
17 Jan 01:00,0,4107.361632027172,0,0,0
17 Jan 02:00,0,4104.072702053917,0,0,0
17 Jan 03:00,0,4083.7901787153273,0,0,0
17 Jan 04:00,0,4063.6305284014156,0,0,0
17 Jan 05:00,8086.002818213263,4127.3043024281005,0,0,0
17 Jan 06:00,0,4250.649499522212,0,0,0
17 Jan 07:00,0,4373.532062338954,0,0,0
17 Jan 08:00,1799.3724351051499,4400.78620231352,0,0,0
17 Jan 09:00,13432.010954112877,0,219.88275022710204,0,0
17 Jan 10:00,17920.93019944934,0,162.9764249696514,0,0
17 Jan 11:00,18519.743168079058,0,129.05585854287395,0,0
17 Jan 12:00,18320.749231788675,0,198.81191307406482,0,0
17 Jan 13:00,0,0,242.72888630422287,0,0
17 Jan 14:00,0,0,240.011867434449,0,0
17 Jan 15:00,0,0,238.8718072385074,0,0
17 Jan 16:00,0,0,237.30888900875428,0,0
17 Jan 17:00,0,0,236.9977608759264,0,0
17 Jan 18:00,0,0,446.11457926690554,0,0
17 Jan 19:00,0,0,347.7287601786786,0,0
17 Jan 20:00,0,0,432.8474236919246,0,0
17 Jan 21:00,0,4319.344387726379,236.12391527311937,0,0
17 Jan 22:00,0,4318.952135293646,0,0,0
17 Jan 23:00,0,4366.715804545741,0,0,0
18 Jan 00:00,0,4436.842119200767,0,0,0
18 Jan 01:00,0,4510.371264843666,0,0,0
18 Jan 02:00,0,4508.9294087702065,0,0,0
18 Jan 03:00,0,4459.790632352243,0,0,0
18 Jan 04:00,0,4407.404499102703,0,0,0
18 Jan 05:00,8086.132809855662,4394.009126606819,0,0,0
18 Jan 06:00,0,4426.534998117776,0,0,0
18 Jan 07:00,0,4455.62210342478,0,0,0
18 Jan 08:00,5369.9157852597555,4499.9056102978875,0,0,0
18 Jan 09:00,14393.600011904733,4561.215623109881,0,0,0
18 Jan 10:00,18821.377898558858,4622.384305533854,0,0,0
18 Jan 11:00,17957.6338095964,4635.594792259912,0,0,0
18 Jan 12:00,12488.256885266741,4602.70269580515,0,0,0
18 Jan 13:00,5396.044075608094,4573.0594397214345,0,0,0
18 Jan 14:00,0,4647.995890750586,0,0,0
18 Jan 15:00,0,4779.68548645775,0,0,0
18 Jan 16:00,0,4914.615648125327,455.859846417673,0,0
18 Jan 17:00,0,5033.800340120191,0,0,0
18 Jan 18:00,0,5135.627730884074,109.83284405760948,0,0
18 Jan 19:00,0,5237.517296320279,1992.355214021839,0,0
18 Jan 20:00,0,5315.783298574553,1314.480281713886,0,0
18 Jan 21:00,0,5377.110106599149,4388.680074794534,0,0
18 Jan 22:00,0,5438.446765496758,0,0,0
18 Jan 23:00,0,5499.772738456263,2970.1793969460655,0,0
19 Jan 00:00,0,5561.225714887197,3305.734813823669,0,0
19 Jan 01:00,0,5622.519194569703,0,0,0
19 Jan 02:00,0,5671.721078389343,0,0,0
19 Jan 03:00,0,5724.334128503394,0,0,0
19 Jan 04:00,0,5773.537341051965,0,0,0
19 Jan 05:00,8086.037413985618,5850.244548685395,0,0,0
19 Jan 06:00,0,5940.865149398475,0,0,0
19 Jan 07:00,0,6034.852915529186,0,0,0
19 Jan 08:00,2669.9705016740504,6101.163893415675,0,0,0
19 Jan 09:00,14394.77124641461,6141.807071869221,0,0,0
19 Jan 10:00,18822.88336127087,6182.427118050599,0,0,0
19 Jan 11:00,17964.526563656404,6306.723248616323,0,0,0
19 Jan 12:00,13389.101273949223,6478.908812475761,0,0,0
19 Jan 13:00,5396.537643482422,6654.43886593364,0,0,0
19 Jan 14:00,0,6838.631518719904,0,0,0
19 Jan 15:00,0,7010.936095965138,0,0,0
19 Jan 16:00,0,7186.619171808801,0,0,0
19 Jan 17:00,0,7263.3791293158565,0,0,0
19 Jan 18:00,0,7263.379129315855,0,0,0
19 Jan 19:00,0,7263.379129315855,907.7543969700431,0,0
19 Jan 20:00,0,7562.214831230552,0,0,0
19 Jan 21:00,0,8074.356524597366,3612.2343782708012,0,0
19 Jan 22:00,0,8586.24093940489,0,0,0
19 Jan 23:00,0,8835.36861769952,2704.0339599437953,0,0
20 Jan 00:00,0,8884.892990977396,2512.8070408652457,0,0
20 Jan 01:00,0,8937.837359047338,0,0,0
20 Jan 02:00,0,8975.408555927695,0,0,0
20 Jan 03:00,0,8995.90174477476,0,0,0
20 Jan 04:00,0,9016.357560337363,0,0,0
20 Jan 05:00,8085.995719464573,9048.818257563164,0,0,0
20 Jan 06:00,0,9101.794855574553,0,0,0
20 Jan 07:00,0,9151.292280420708,0,0,0
20 Jan 08:00,0,9144.43151405062,0,0,0
20 Jan 09:00,11620.776650827576,0,131.01286779839208,0,0
20 Jan 10:00,17920.445853942383,0,116.79034984089613,0,0
20 Jan 11:00,17996.720064914316,0,59.751352191029234,0,0
20 Jan 12:00,18823.138104722686,0,114.74086352250498,0,0
20 Jan 13:00,0,0,167.58821153360944,0,0
20 Jan 14:00,0,0,147.96842092605877,0,0
20 Jan 15:00,0,0,142.45436726970937,0,0
20 Jan 16:00,0,0,140.28837553457356,0,0
20 Jan 17:00,0,0,146.27484141623881,0,0
20 Jan 18:00,0,0,395.1722352244357,0,0
20 Jan 19:00,0,0,273.46111731414004,0,0
20 Jan 20:00,0,0,334.38104307348954,0,0
20 Jan 21:00,0,8317.997684112668,0,0,0
20 Jan 22:00,0,8183.087256764695,0,0,0
20 Jan 23:00,0,8099.4681582465055,0,0,0
21 Jan 00:00,0,8070.499128632308,0,0,0
21 Jan 01:00,0,8038.0191186068505,0,0,0
21 Jan 02:00,0,7973.184095563589,0,0,0
21 Jan 03:00,0,7879.361151483835,0,0,0
21 Jan 04:00,0,7788.854528888564,0,0,0
21 Jan 05:00,8085.994004130254,7671.134334072878,0,0,0
21 Jan 06:00,0,7527.86224838523,0,0,0
21 Jan 07:00,0,7384.559265210356,0,0,0
21 Jan 08:00,15266.703283644534,7300.972383347398,0,0,0
21 Jan 09:00,15199.727311063796,0,157.4024324684707,0,0
21 Jan 10:00,12522.910389810902,0,132.45415272261593,0,0
21 Jan 11:00,18891.9461253164,0,91.66547109350249,0,0
21 Jan 12:00,17958.584114807283,0,149.58843778048347,0,0
21 Jan 13:00,6298.9963271065835,0,199.04316998957083,0,0
21 Jan 14:00,0,0,191.09996251888572,0,0
21 Jan 15:00,0,0,192.36162274710213,0,0
21 Jan 16:00,0,0,194.9297463528177,0,0
21 Jan 17:00,0,0,196.93406686071626,0,0
21 Jan 18:00,0,0,410.36622901039345,0,0
21 Jan 19:00,0,0,280.43295304308253,0,0
21 Jan 20:00,0,0,366.2074566857287,0,0
21 Jan 21:00,0,5751.3271450068605,0,0,0
21 Jan 22:00,0,5661.113269650694,0,0,0
21 Jan 23:00,0,5603.314036770104,0,0,0
22 Jan 00:00,0,5550.605697941337,0,0,0
22 Jan 01:00,0,5501.217784160464,0,0,0
22 Jan 02:00,0,5460.490929171701,0,0,0
22 Jan 03:00,0,5407.810904708326,0,0,0
22 Jan 04:00,0,5358.441791323799,0,0,0
22 Jan 05:00,8086.067807816419,5305.400754332791,0,0,0
22 Jan 06:00,0,5231.588145596695,0,0,0
22 Jan 07:00,0,5161.199740483583,0,0,0
22 Jan 08:00,1799.3835087660602,5088.166694647579,0,0,0
22 Jan 09:00,12524.276349809566,0,130.1777198458266,0,0
22 Jan 10:00,17920.922662039757,0,152.8424815216368,0,0
22 Jan 11:00,18509.268256757623,0,125.01742998828736,0,0
22 Jan 12:00,18330.80692285185,0,194.55952013977424,0,0
22 Jan 13:00,0,0,230.4169843630516,0,0
22 Jan 14:00,0,0,231.7512425633661,0,0
22 Jan 15:00,0,0,231.03020855081684,0,0
22 Jan 16:00,0,0,230.54855774150892,0,0
22 Jan 17:00,0,0,230.3319566435712,0,0
22 Jan 18:00,0,0,435.0135908197107,0,0
22 Jan 19:00,0,0,348.55931812835337,0,0
22 Jan 20:00,0,0,416.1974829787135,0,0
22 Jan 21:00,0,4403.419161216566,0,0,0
22 Jan 22:00,0,4443.610217625025,0,0,0
22 Jan 23:00,0,4484.01493737478,0,0,0
23 Jan 00:00,0,4536.4205570386075,0,0,0
23 Jan 01:00,0,4585.454868631406,0,0,0
23 Jan 02:00,0,4602.225739854203,0,0,0
23 Jan 03:00,0,4601.946510328499,0,0,0
23 Jan 04:00,0,4601.6707171526905,0,0,0
23 Jan 05:00,8085.994005486168,4637.522686285593,0,0,0
23 Jan 06:00,0,4711.1043292330605,0,0,0
23 Jan 07:00,0,4781.265581490255,0,0,0
23 Jan 08:00,0,4807.0935157204885,0,0,0
23 Jan 09:00,14320.288279615937,0,170.849722084339,0,0
23 Jan 10:00,17919.320295902984,0,149.48027371806708,0,0
23 Jan 11:00,17995.63238920866,0,136.03376165228826,0,0
23 Jan 12:00,18822.012637988984,0,188.20917246945544,0,0
23 Jan 13:00,0,0,222.32442382276716,0,0
23 Jan 14:00,0,0,221.67174727463018,0,0
23 Jan 15:00,0,0,220.94371149941108,0,0
23 Jan 16:00,0,0,220.04439008568275,0,0
23 Jan 17:00,0,0,219.07687912024463,0,0
23 Jan 18:00,0,0,426.29130389732677,0,0
23 Jan 19:00,0,0,308.3604317734736,0,0
23 Jan 20:00,0,0,326.07279039485906,0,0
23 Jan 21:00,0,4945.4060046225195,0,0,0
23 Jan 22:00,0,4994.738345006484,0,0,0
23 Jan 23:00,0,5035.933318492335,0,0,0
24 Jan 00:00,0,5077.465977592436,0,0,0
24 Jan 01:00,0,5118.949832385967,0,0,0
24 Jan 02:00,0,5148.53299043783,0,0,0
24 Jan 03:00,0,5181.466602897485,0,0,0
24 Jan 04:00,0,5222.94820094668,0,0,0
24 Jan 05:00,8085.9983936700155,5252.064256867744,0,0,0
24 Jan 06:00,0,5284.064296758946,0,0,0
24 Jan 07:00,0,5312.697399076034,0,0,0
24 Jan 08:00,0,5368.942142320964,0,0,0
24 Jan 09:00,14320.293511370002,0,174.52756933333345,0,0
24 Jan 10:00,17919.32698108938,0,144.85720834316513,0,0
24 Jan 11:00,17995.63890930059,0,113.79896636765697,0,0
24 Jan 12:00,18822.019372844105,0,173.47629209594118,0,0
24 Jan 13:00,0,0,212.55565906736084,0,0
24 Jan 14:00,0,0,209.22648262062816,0,0
24 Jan 15:00,0,0,207.78001452397098,0,0
24 Jan 16:00,0,0,206.74795345464113,0,0
24 Jan 17:00,0,0,206.48802286169993,0,0
24 Jan 18:00,0,0,399.93034446945217,0,0
24 Jan 19:00,6212.150318216893,0,274.11197292788756,0,0
24 Jan 20:00,0,0,371.19836573449317,0,0
24 Jan 21:00,0,6097.724767846422,0,0,0
24 Jan 22:00,0,6109.833367348313,0,0,0
24 Jan 23:00,0,6118.539166232723,0,0,0
25 Jan 00:00,0,6118.714143515465,0,0,0
25 Jan 01:00,0,6118.891837762551,0,0,0
25 Jan 02:00,0,6130.897605859231,0,0,0
25 Jan 03:00,0,6163.168154697666,0,0,0
25 Jan 04:00,0,6192.060600160224,0,0,0
25 Jan 05:00,8086.1050647068905,6200.571278009833,0,0,0
25 Jan 06:00,0,6188.635122222975,0,0,0
25 Jan 07:00,0,6180.114998476537,0,0,0
25 Jan 08:00,6269.385797294221,6239.751203273713,0,0,0
25 Jan 09:00,15260.758412726986,6330.0684077413725,0,0,0
25 Jan 10:00,17957.404511375502,6423.807623243955,0,0,0
25 Jan 11:00,18858.6459497985,6466.79376115715,0,0,0
25 Jan 12:00,11686.622187495994,6467.358788846878,0,0,0
25 Jan 13:00,5397.325923649108,6467.946900594449,0,0,0
25 Jan 14:00,0,6420.322551337024,0,0,0
25 Jan 15:00,0,6338.30842590183,0,0,0
25 Jan 16:00,0,6256.25832507527,0,0,0
25 Jan 17:00,0,6210.112844998942,0,0,0
25 Jan 18:00,871.4433949454027,6177.733403767253,0,0,0
25 Jan 19:00,3599.724480275811,6148.76495086366,0,0,0
25 Jan 20:00,0,6056.770353308936,0,0,0
25 Jan 21:00,0,5925.608697716154,2941.0734335066863,0,0
25 Jan 22:00,0,5791.045819447161,0,0,0
25 Jan 23:00,0,5767.188529280345,1439.387603528753,0,0
26 Jan 00:00,0,5828.3832650985905,2213.252161098594,0,0
26 Jan 01:00,0,5889.623599223654,0,0,0
26 Jan 02:00,0,5950.950361228005,0,0,0
26 Jan 03:00,0,6012.376376768359,0,0,0
26 Jan 04:00,0,6073.774620484791,0,0,0
26 Jan 05:00,8086.100682634863,6326.027256981993,0,0,0
26 Jan 06:00,0,6726.3464721814935,0,0,0
26 Jan 07:00,0,7122.994735087165,0,0,0
26 Jan 08:00,0,7284.700407172655,0,0,0
26 Jan 09:00,9862.095167543885,7284.693667772047,0,0,0
26 Jan 10:00,18821.094490175466,7284.688839098581,0,0,0
26 Jan 11:00,17993.347082868906,7248.866925040282,0,0,0
26 Jan 12:00,13461.640971511866,7187.468498351015,0,0,0
26 Jan 13:00,6298.677309191328,7126.070287792085,0,0,0
26 Jan 14:00,0,7184.118927950767,0,0,0
26 Jan 15:00,0,7339.433693064686,0,0,0
26 Jan 16:00,0,7491.271701914603,0,0,0
26 Jan 17:00,0,7634.612530713137,0,0,0
26 Jan 18:00,0,7789.88891730117,0,0,0
26 Jan 19:00,0,7941.665900733357,0,0,0
26 Jan 20:00,0,8037.174451362615,0,0,0
26 Jan 21:00,0,8110.488066301924,2690.466477958565,0,0
26 Jan 22:00,0,8180.357754259756,0,0,0
26 Jan 23:00,0,8170.077700294959,778.9669819982149,0,0
27 Jan 00:00,0,8108.63430408898,1486.515110905001,0,0
27 Jan 01:00,0,8047.194967619896,0,0,0
27 Jan 02:00,0,8093.27288482304,0,0,0
27 Jan 03:00,0,8204.199472032311,0,0,0
27 Jan 04:00,0,8318.498943259257,0,0,0
27 Jan 05:00,8086.073876674695,8441.314333238673,0,0,0
27 Jan 06:00,0,8552.148811910469,0,0,0
27 Jan 07:00,0,8666.384639140713,0,0,0
27 Jan 08:00,0,8777.359182089875,0,0,0
27 Jan 09:00,11620.776756340885,0,122.82382909933176,0,0
27 Jan 10:00,17920.445995331098,0,117.10634464574379,0,0
27 Jan 11:00,17996.720220226383,0,77.68656679713192,0,0
27 Jan 12:00,18823.138208565146,0,146.4602079134637,0,0
27 Jan 13:00,0,0,179.67099229232147,0,0
27 Jan 14:00,0,0,171.02409037663176,0,0
27 Jan 15:00,0,0,165.08644002238202,0,0
27 Jan 16:00,0,0,152.25783314273784,0,0
27 Jan 17:00,0,0,129.3430056084991,0,0
27 Jan 18:00,0,0,395.88971247645264,0,0
27 Jan 19:00,0,0,279.12195325972976,0,0
27 Jan 20:00,0,0,346.184117449194,0,0
27 Jan 21:00,0,8693.716736858603,0,0,0
27 Jan 22:00,0,8640.786225881007,0,0,0
27 Jan 23:00,0,8471.806072817822,0,0,0
28 Jan 00:00,0,8237.969336876047,0,0,0
28 Jan 01:00,0,8000.604413364214,0,0,0
28 Jan 02:00,0,7826.631550964742,0,0,0
28 Jan 03:00,0,7715.988524903024,0,0,0
28 Jan 04:00,0,7601.849436567617,0,0,0
28 Jan 05:00,8085.994004741043,7467.212939836183,0,0,0
28 Jan 06:00,0,7323.927817017448,0,0,0
28 Jan 07:00,0,7180.629117367948,0,0,0
28 Jan 08:00,5398.132599861895,7120.956839235062,0,0,0
28 Jan 09:00,16120.526199571863,0,137.26456987134085,0,0
28 Jan 10:00,12559.280812821797,0,138.57128739381886,0,0
28 Jan 11:00,18860.19896021351,0,98.92439902050891,0,0
28 Jan 12:00,17957.290589251174,0,156.2827859461198,0,0
28 Jan 13:00,6298.559363512347,0,204.34446059273446,0,0
28 Jan 14:00,0,0,195.50229427020182,0,0
28 Jan 15:00,0,0,194.91471214432508,0,0
28 Jan 16:00,0,0,195.7903926178652,0,0
28 Jan 17:00,0,0,197.29841901591126,0,0
28 Jan 18:00,0,0,427.3699594962292,0,0
28 Jan 19:00,4479.542829138868,0,317.0302072955523,0,0
28 Jan 20:00,0,0,288.79040126723686,0,0
28 Jan 21:00,0,6466.385060133504,0,0,0
28 Jan 22:00,0,6478.316549900326,0,0,0
28 Jan 23:00,0,6486.838378772286,0,0,0
29 Jan 00:00,0,6486.838378772286,0,0,0
29 Jan 01:00,0,6486.838378772286,0,0,0
29 Jan 02:00,0,6486.838378772286,0,0,0
29 Jan 03:00,0,6486.838378772286,0,0,0
29 Jan 04:00,0,6486.829741603356,0,0,0
29 Jan 05:00,8086.102463279237,6522.6189264972845,0,0,0
29 Jan 06:00,0,6595.914744523289,0,0,0
29 Jan 07:00,0,6665.803920547468,0,0,0
29 Jan 08:00,0,6738.920509387307,0,0,0
29 Jan 09:00,16160.511492983342,0,108.1344621278201,0,0
29 Jan 10:00,12561.497444733986,0,136.1654277610988,0,0
29 Jan 11:00,17958.48654223255,0,103.40580004956031,0,0
29 Jan 12:00,18844.69065067417,0,171.1085926100532,0,0
29 Jan 13:00,5396.569338727205,0,213.23809240004425,0,0
29 Jan 14:00,0,0,194.2954314966098,0,0
29 Jan 15:00,0,0,196.44286194315927,0,0
29 Jan 16:00,0,0,194.2977736747696,0,0
29 Jan 17:00,0,0,187.15768640651137,0,0
29 Jan 18:00,0,0,419.34384560543504,0,0
29 Jan 19:00,0,0,320.7178501503227,0,0
29 Jan 20:00,0,0,309.78051793800347,0,0
29 Jan 21:00,0,6628.952908975082,0,0,0
29 Jan 22:00,0,6628.939866179456,0,0,0
29 Jan 23:00,0,6736.4534042690075,0,0,0
30 Jan 00:00,0,6932.624590882354,0,0,0
30 Jan 01:00,0,7125.339297723224,0,0,0
30 Jan 02:00,0,7369.334437142356,0,0,0
30 Jan 03:00,0,7667.948975038992,0,0,0
30 Jan 04:00,0,7963.043377647692,0,0,0
30 Jan 05:00,8085.998570634513,8010.790527486271,0,0,0
30 Jan 06:00,0,7887.946540877474,0,0,0
30 Jan 07:00,0,7765.006073683464,0,0,0
30 Jan 08:00,0,7881.1328203084995,0,0,0
30 Jan 09:00,11620.81585150835,0,100.87620683224209,0,0
30 Jan 10:00,17920.50502002803,0,122.65710436747361,0,0
30 Jan 11:00,17996.777229256895,0,92.58504916776421,0,0
30 Jan 12:00,18823.19724085962,0,167.81651561421052,0,0
30 Jan 13:00,0,0,199.74430408808482,0,0
30 Jan 14:00,0,0,198.78258963609838,0,0
30 Jan 15:00,0,0,182.72370087305046,0,0
30 Jan 16:00,0,0,164.12808918643435,0,0
30 Jan 17:00,0,0,150.45473680892476,0,0
30 Jan 18:00,0,0,402.9686946291601,0,0
30 Jan 19:00,0,0,323.905300579188,0,0
30 Jan 20:00,0,0,368.0585169407695,0,0
30 Jan 21:00,0,7856.129706022507,0,0,0
30 Jan 22:00,0,7946.504385916956,0,0,0
30 Jan 23:00,0,8195.733288269923,0,0,0
31 Jan 00:00,0,8564.401698555344,0,0,0
31 Jan 01:00,0,8932.886877254745,0,0,0
31 Jan 02:00,0,9002.802974292932,0,0,0
31 Jan 03:00,0,8871.358025403666,0,0,0
31 Jan 04:00,0,8736.406042792116,0,0,0
31 Jan 05:00,8086.132859010796,8760.239052702875,0,0,0
31 Jan 06:00,0,8891.622436544594,0,0,0
31 Jan 07:00,0,9026.375723380303,0,0,0
31 Jan 08:00,3598.7954376539033,9038.36512466994,0,0,0
31 Jan 09:00,12560.275212394698,0,102.00333646289126,0,0
31 Jan 10:00,17957.463794597632,0,127.34275828424346,0,0
31 Jan 11:00,18858.76424995101,0,92.54412254467388,0,0
31 Jan 12:00,17920.324445624257,0,169.75387849398095,0,0
31 Jan 13:00,0,0,205.93231784953892,0,0
31 Jan 14:00,0,0,197.01150503940437,0,0
31 Jan 15:00,0,0,168.28710954214696,0,0
31 Jan 16:00,0,0,183.95370795751978,0,0
31 Jan 17:00,0,0,157.307290377834,0,0
31 Jan 18:00,0,0,412.3088518669201,0,0
31 Jan 19:00,0,0,322.52738063352876,0,0
31 Jan 20:00,0,0,369.6924144120137,0,0
31 Jan 21:00,0,8278.761047804195,0,0,0
31 Jan 22:00,0,8239.538474523491,0,0,0
31 Jan 23:00,0,8097.883894796759,0,0,0
01 Feb 00:00,0,7841.909715412755,0,0,0
01 Feb 01:00,0,7510.957810194464,0,0,0
01 Feb 02:00,0,7198.862989239108,0,0,0
01 Feb 03:00,0,6972.125988721781,0,0,0
01 Feb 04:00,0,6871.5528618550525,0,0,0
01 Feb 05:00,8086.133401209324,6878.362832926242,0,0,0
01 Feb 06:00,0,6919.2832994114515,0,0,0
01 Feb 07:00,0,7055.720696527519,0,0,0
01 Feb 08:00,15266.902656895256,7069.37088339321,0,0,0
01 Feb 09:00,11651.769239318344,6946.590913811993,0,0,0
01 Feb 10:00,17928.354131368807,6823.814497777993,0,0,0
01 Feb 11:00,18886.945680989204,6629.344198312395,0,0,0
01 Feb 12:00,13461.128598014804,6395.519658250921,0,0,0
01 Feb 13:00,6298.443860385756,6158.214536501098,0,0,0
01 Feb 14:00,0,5936.234039413453,0,0,0
01 Feb 15:00,0,5731.279762374589,0,0,0
01 Feb 16:00,0,5526.298190021246,0,0,0
01 Feb 17:00,0,5452.941529281819,0,0,0
01 Feb 18:00,0,5461.553040454757,0,0,0
01 Feb 19:00,0,5473.6081815189145,0,0,0
01 Feb 20:00,0,5446.539569671951,0,0,0
